"","age","d13C","source","assigned location","assigned lat","assigned lon","category"
"27207"," 94.150000"," 4.77400000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27208"," 94.153788"," 4.89200000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27209"," 94.158045"," 4.84400000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27210"," 94.162299"," 4.63700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27211"," 94.166549"," 4.82700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27212"," 94.174564"," 4.87200000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27213"," 94.178802"," 4.90200000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27214"," 94.183036"," 4.45300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27215"," 94.186795"," 4.76400000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27216"," 94.191021"," 4.84000000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27217"," 94.195243"," 5.08800000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27218"," 94.199460"," 5.04700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27219"," 94.203206"," 4.92700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27220"," 94.207415"," 5.12900000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27221"," 94.211621"," 5.14200000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27222"," 94.215821"," 5.18700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27223"," 94.219552"," 5.36800000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27224"," 94.223745"," 4.81500000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27225"," 94.227935"," 4.72200000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27226"," 94.232120"," 4.83700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27227"," 94.235835"," 4.77700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27228"," 94.240012"," 4.89300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27229"," 94.244185"," 4.84700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27230"," 94.248353"," 4.79700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27231"," 94.252055"," 4.54300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27232"," 94.256215"," 4.42100000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27233"," 94.260371"," 4.57600000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27234"," 94.268669"," 4.39100000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27235"," 94.272352"," 4.46300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27236"," 94.276491"," 4.44400000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27237"," 94.280626"," 4.45100000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27238"," 94.284756"," 4.54100000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27239"," 94.288424"," 4.54500000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27240"," 94.292545"," 4.31100000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27241"," 94.296663"," 4.52300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27242"," 94.300777"," 4.36900000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27243"," 94.304429"," 4.40900000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27244"," 94.308534"," 4.46500000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27245"," 94.312634"," 4.33800000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27246"," 94.316730"," 4.35900000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27247"," 94.320367"," 4.40600000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27248"," 94.324455"," 4.27300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27249"," 94.328538"," 4.19800000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27250"," 94.332616"," 4.24400000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27251"," 94.336239"," 4.12000000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27252"," 94.340308"," 4.10900000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27253"," 94.344374"," 4.18300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27254"," 94.348435"," 4.11600000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27255"," 94.352041"," 4.20000000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27256"," 94.356093"," 4.14700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27257"," 94.360141"," 4.16600000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27258"," 94.364185"," 4.14300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27259"," 94.368223"," 4.24300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27260"," 94.371809"," 4.28900000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27261"," 94.375840"," 4.33900000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27262"," 94.379865"," 4.43800000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27263"," 94.383886"," 4.42500000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27264"," 94.387456"," 4.51200000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27265"," 94.391468"," 4.49700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27266"," 94.395475"," 4.66900000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27267"," 94.399478"," 4.76300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27268"," 94.403033"," 4.66300000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27269"," 94.407027"," 4.73600000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27270"," 94.411016"," 4.71800000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27271"," 94.415001"," 4.69100000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27272"," 94.418539"," 4.60400000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
"27273"," 94.422515"," 4.60700000","Paul et al. 1999","Eastbourne"," 50.75","   0.29","bulk"
